ms_subclass,lot_frontage,lot_area,lot_shape,utilities,neighborhood,overall_qual,overall_cond,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_exposure,total_bsmt_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_cars,garage_area,pool_area,pool_qc,yr_sold,saleprice,condition_3,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,exterior_3rd,bsmt_qual_cond_merged,bsmtfin_type_merged,bsmtfin_sf_merged,garage_qual_cond_merged
50,50.0,5925,4,4,1,3,6,1950,0.0,3,3,1,600.0,2,1,600,368,968,0.0,0.0,1,0,2,1,3,6,1,0,0,0.0,0.0,0,0,2009,37900,0,1,0,0,0,0,4,6,2,0.0,0
20,69.05520046484602,6718,3,4,4,8,5,2001,86.0,4,3,2,1267.0,5,1,1312,0,1312,0.0,0.0,2,0,2,1,4,5,1,0,0,2.0,471.0,0,0,2007,180500,0,1,0,0,0,0,4,8,7,250.0,6
90,69.05520046484602,11855,4,4,3,7,5,2000,23.0,3,3,1,1168.0,5,1,1168,1619,2787,2.0,0.0,4,2,6,2,3,8,1,2,3,4.0,820.0,0,0,2009,269500,0,0,0,1,0,0,4,8,7,820.0,6
60,69.05520046484602,12394,3,4,3,7,5,2003,0.0,4,3,4,847.0,5,1,847,886,1733,0.0,0.0,2,1,3,1,4,7,1,1,4,2.0,433.0,0,0,2007,225000,0,1,0,0,0,0,4,7,2,0.0,6
50,50.0,7000,4,4,1,6,7,1950,0.0,3,3,1,720.0,4,0,720,495,1215,0.0,0.0,1,0,3,1,4,6,1,0,0,2.0,720.0,0,0,2007,141000,0,1,0,0,0,0,2,6,6,375.0,6
20,87.0,10367,3,4,4,9,5,2008,284.0,5,3,2,1739.0,5,1,1743,0,1743,1.0,0.0,2,0,3,1,5,8,1,1,4,3.0,927.0,0,0,2009,335000,0,1,0,0,0,0,4,8,7,1015.0,6
20,38.0,15240,3,4,3,5,8,2004,0.0,4,4,1,1026.0,5,1,1026,0,1026,1.0,0.0,1,1,3,1,3,5,1,0,0,1.0,308.0,0,0,2010,150000,0,1,0,0,0,0,4,7,9,886.0,6
20,68.0,50271,3,4,4,9,5,1987,0.0,4,3,4,1842.0,4,1,1842,0,1842,2.0,0.0,0,1,0,1,4,5,1,1,4,3.0,894.0,0,0,2006,385000,0,1,0,0,0,0,2,8,7,1810.0,6
60,85.0,13600,4,4,2,7,6,1990,176.0,3,3,1,768.0,3,1,1186,800,1986,0.0,0.0,2,1,3,1,3,7,1,3,2,2.0,486.0,0,0,2009,205000,0,1,0,0,0,0,2,6,5,454.0,6
20,64.0,6762,4,4,3,7,5,2006,24.0,4,3,3,1187.0,5,1,1208,0,1208,1.0,0.0,2,0,2,1,4,6,1,0,0,2.0,632.0,0,0,2010,206000,0,1,0,0,0,0,4,7,7,686.0,6
20,63.0,8500,4,4,3,7,5,2004,106.0,4,3,3,1422.0,5,1,1422,0,1422,0.0,0.0,2,0,3,1,4,7,1,0,0,2.0,626.0,0,0,2007,179600,0,1,0,0,0,0,4,7,2,0.0,6
20,67.0,8877,4,4,2,4,5,1951,0.0,3,3,1,836.0,3,0,1220,0,1220,0.0,0.0,1,0,2,1,3,6,1,0,0,2.0,396.0,0,0,2006,102000,0,1,0,0,0,0,2,4,3,836.0,6
20,69.05520046484602,15611,3,4,3,5,6,1977,0.0,3,3,3,1126.0,3,1,1126,0,1126,0.0,1.0,2,0,3,1,5,6,1,0,0,2.0,540.0,0,0,2008,175000,0,1,0,0,0,0,4,7,7,860.0,6
20,70.0,13300,4,4,2,5,5,2001,0.0,3,3,1,1015.0,4,1,1384,0,1384,1.0,0.0,1,0,2,1,3,6,0,0,0,2.0,896.0,0,0,2006,159000,0,1,0,0,0,0,3,6,4,494.0,6
20,65.0,6500,4,4,2,6,6,1976,84.0,3,3,1,1127.0,3,1,1127,0,1127,0.0,1.0,1,1,3,1,3,6,1,1,1,2.0,480.0,0,0,2008,135000,0,1,0,0,0,0,2,8,5,1033.0,6
50,75.0,9525,4,4,2,6,4,1972,0.0,3,3,1,994.0,4,1,1216,639,1855,0.0,0.0,2,0,4,1,3,7,1,0,0,1.0,325.0,0,0,2006,136900,0,1,0,0,0,0,2,5,4,444.0,6
20,65.0,6993,4,4,2,5,7,1994,0.0,3,3,1,912.0,3,1,1236,0,1236,0.0,0.0,1,0,3,1,3,6,1,1,3,1.0,288.0,0,0,2006,135000,0,1,0,0,0,0,2,6,5,465.0,6
60,82.0,9430,4,4,4,8,5,1999,673.0,4,3,2,1252.0,5,1,1268,1097,2365,1.0,0.0,2,1,3,1,4,8,1,1,4,3.0,856.0,0,0,2009,337000,0,1,0,0,0,0,4,7,7,1163.0,6
60,69.05520046484602,11029,3,4,3,6,7,1984,220.0,3,3,2,1054.0,3,1,1512,1142,2654,1.0,0.0,2,1,4,1,4,9,1,1,4,2.0,619.0,0,0,2006,250000,2,1,0,0,0,0,2,6,5,619.0,6
60,69.05520046484602,14311,3,4,3,8,5,1996,402.0,4,3,1,1236.0,5,1,1236,1104,2340,1.0,0.0,2,1,4,1,4,9,1,1,4,3.0,787.0,0,0,2008,306000,0,1,0,0,0,0,4,7,7,1023.0,6
90,60.0,10800,4,4,2,5,5,1988,0.0,3,4,4,1200.0,3,1,1200,0,1200,3.0,0.0,3,0,3,1,3,5,1,0,0,0.0,0.0,0,0,2009,179000,0,0,0,1,0,0,2,8,7,1200.0,0
160,34.0,3604,4,4,3,7,5,2007,0.0,4,3,1,689.0,5,1,703,689,1392,0.0,0.0,2,0,2,1,4,5,1,0,0,2.0,540.0,0,0,2008,146000,0,0,0,0,0,1,4,7,2,0.0,6
50,60.0,10320,4,4,1,6,5,1950,0.0,3,3,1,1138.0,4,1,1138,1042,2180,0.0,0.0,1,1,3,1,3,7,1,1,4,2.0,720.0,0,0,2007,161000,0,1,0,0,0,0,2,5,3,375.0,6
20,69.05520046484602,10603,3,4,3,6,7,2001,28.0,3,3,2,1610.0,4,1,1610,0,1610,1.0,0.0,2,0,3,1,4,6,1,2,3,2.0,480.0,0,0,2010,205000,0,1,0,0,0,0,2,6,6,1200.0,6
120,42.0,4084,3,4,4,7,6,1986,340.0,4,3,3,1277.0,4,1,1501,0,1501,1.0,0.0,2,0,2,1,4,6,1,1,3,2.0,512.0,0,0,2008,241500,0,0,0,0,0,1,4,7,7,893.0,6
20,61.0,7943,4,4,2,4,5,1961,192.0,3,2,2,1029.0,4,1,1029,0,1029,1.0,0.0,1,0,3,1,3,5,1,0,0,1.0,261.0,0,0,2007,118500,0,1,0,0,0,0,4,6,4,903.0,6
80,92.0,6930,3,4,3,5,4,1958,120.0,3,3,3,1062.0,5,0,1352,0,1352,0.0,1.0,1,0,3,1,4,6,0,0,0,1.0,288.0,0,0,2006,130000,0,1,0,0,0,0,3,6,7,594.0,6
30,60.0,7200,4,4,1,5,8,1950,279.0,3,3,1,808.0,5,1,1072,0,1072,0.0,0.0,1,0,2,1,3,5,1,2,4,2.0,379.0,0,0,2007,130000,0,1,0,0,0,0,4,6,2,0.0,6
20,65.0,7150,4,4,2,5,6,1962,60.0,3,3,1,912.0,4,1,912,0,912,0.0,1.0,1,0,3,1,3,6,1,0,0,1.0,252.0,0,0,2009,123000,0,1,0,0,0,0,4,6,6,730.0,6
90,65.0,6012,4,4,2,4,5,1955,0.0,3,2,0,0.0,3,1,1152,0,1152,0.0,0.0,2,0,2,2,3,6,1,0,0,0.0,0.0,0,0,2008,82000,0,0,0,1,0,0,1,0,0,0.0,0
75,53.0,5350,4,4,1,7,8,1965,0.0,3,3,1,624.0,5,1,730,720,1450,0.0,0.0,1,0,3,1,3,7,1,0,0,1.0,288.0,0,0,2008,132000,0,1,0,0,0,0,2,6,5,116.0,6
30,60.0,5400,4,4,1,5,6,1968,0.0,3,3,1,1073.0,5,1,1073,0,1073,0.0,0.0,1,0,2,1,3,4,1,0,0,1.0,326.0,0,0,2006,108480,0,1,0,0,0,0,2,6,2,0.0,6
20,69.05520046484602,9535,3,4,2,5,5,1967,450.0,3,3,1,1176.0,3,1,1458,0,1458,1.0,0.0,1,1,3,1,3,7,1,1,3,2.0,512.0,0,0,2006,165000,0,1,0,0,0,0,2,6,6,1176.0,6
20,65.0,7441,3,4,3,7,5,2006,170.0,4,3,1,1461.0,5,1,1486,0,1486,0.0,0.0,2,0,3,1,4,7,1,0,0,2.0,566.0,0,0,2007,181000,0,1,0,0,0,0,4,7,2,0.0,6
80,88.0,15400,4,4,2,5,5,1961,0.0,3,3,1,552.0,3,1,904,611,1774,0.0,0.0,2,0,4,1,3,8,1,1,3,1.0,384.0,0,0,2009,165000,0,1,0,0,0,0,2,7,2,0.0,6
50,68.0,10544,3,4,2,5,5,1969,0.0,3,3,3,864.0,3,1,864,615,1479,0.0,0.0,2,0,5,1,3,8,1,0,0,1.0,275.0,0,0,2010,161000,0,1,0,0,0,0,2,6,5,476.0,6
20,85.0,10936,4,4,3,8,5,2006,60.0,4,3,1,1504.0,5,1,1504,0,1504,0.0,0.0,2,0,3,1,4,7,1,0,0,2.0,510.0,0,0,2006,199000,0,1,0,0,0,0,4,7,2,0.0,6
60,80.0,11316,4,4,4,7,5,2003,44.0,4,3,1,817.0,5,1,824,1070,1894,1.0,0.0,2,1,4,1,4,8,1,1,4,2.0,510.0,0,0,2010,214900,0,1,0,0,0,0,4,7,7,624.0,6
20,72.0,8640,4,4,3,8,5,2006,0.0,4,3,1,1278.0,5,1,1278,0,1278,0.0,0.0,2,0,2,1,4,5,1,0,0,2.0,584.0,0,0,2006,198600,0,1,0,0,0,0,4,7,7,24.0,6
60,93.0,12090,4,4,4,8,5,1998,650.0,4,3,1,1141.0,4,1,1165,1098,2263,0.0,0.0,2,1,4,1,4,10,1,1,3,2.0,420.0,0,0,2006,258000,0,1,0,0,0,0,4,7,2,0.0,6
90,69.05520046484602,7939,4,4,3,7,5,2000,23.0,3,3,1,1168.0,5,1,1168,1619,2787,2.0,0.0,4,2,6,2,3,8,1,2,3,4.0,820.0,0,0,2009,269500,0,0,0,1,0,0,4,8,7,820.0,6
60,69.05520046484602,7750,4,4,3,7,5,2002,99.69590931493346,4,3,1,707.0,5,1,707,707,1414,0.0,0.0,2,1,3,1,4,6,1,1,4,2.0,403.0,0,0,2008,176000,1,1,0,0,0,0,4,7,2,0.0,6
80,85.0,9350,4,4,2,6,7,1991,108.0,3,3,4,1302.0,5,1,1302,0,1302,0.0,1.0,2,0,3,1,4,7,0,0,0,1.0,309.0,0,0,2007,158000,0,1,0,0,0,0,2,7,7,850.0,6
80,69.05520046484602,7750,4,4,3,8,5,2002,0.0,4,3,1,408.0,5,1,779,640,1419,1.0,0.0,2,1,3,1,4,7,1,1,3,2.0,527.0,0,0,2009,184100,0,1,0,0,0,0,4,7,7,353.0,6
20,128.0,13001,3,4,3,6,5,1971,176.0,3,3,2,1625.0,3,1,1220,0,1220,0.0,1.0,2,0,2,1,3,6,1,1,3,2.0,944.0,0,0,2007,170000,1,1,0,0,0,0,2,6,9,613.0,6
80,69.05520046484602,13607,3,4,3,6,6,1986,242.0,3,4,1,572.0,4,1,1182,800,1982,1.0,0.0,2,1,3,1,3,6,1,1,3,2.0,501.0,0,0,2009,208000,0,1,0,0,0,0,4,6,6,454.0,6
120,69.05520046484602,4435,4,4,3,6,5,2003,170.0,4,3,3,848.0,5,1,848,0,848,1.0,0.0,1,0,1,1,4,4,1,0,0,2.0,420.0,0,0,2009,140000,0,0,0,0,0,1,4,7,7,685.0,6
120,44.0,3843,3,4,3,8,5,2008,174.0,5,3,4,1596.0,5,1,1648,0,1648,1.0,1.0,2,0,2,1,5,5,1,1,4,2.0,482.0,0,0,2009,230000,0,0,0,0,0,1,4,8,7,1476.0,6
120,65.0,5950,3,4,4,8,5,1989,0.0,4,3,4,1337.0,4,1,1337,0,1337,1.0,0.0,2,0,2,1,4,5,1,1,3,2.0,462.0,0,0,2008,188500,0,0,0,0,0,1,2,7,7,319.0,6
50,80.0,12400,4,4,3,5,6,1950,0.0,3,3,2,901.0,3,1,1125,592,1717,0.0,0.0,1,1,2,1,3,7,1,1,4,1.0,410.0,0,0,2006,194000,0,1,0,0,0,0,2,7,5,602.0,6
20,75.0,10425,4,4,2,5,5,1958,0.0,3,3,1,1104.0,4,1,1104,0,1104,1.0,0.0,1,0,3,1,3,5,1,0,0,1.0,384.0,0,0,2008,133000,0,1,0,0,0,0,2,6,4,774.0,6
20,69.05520046484602,16269,3,4,3,5,5,1978,76.0,3,3,3,907.0,3,1,907,0,907,0.0,0.0,1,0,3,1,3,5,1,0,0,1.0,343.0,0,0,2009,140000,0,1,0,0,0,0,2,7,7,625.0,6
60,68.0,8998,3,4,3,7,5,2000,120.0,4,3,2,782.0,5,1,782,870,1652,0.0,0.0,2,1,3,1,4,6,1,0,0,2.0,532.0,0,0,2008,207500,0,1,0,0,0,0,4,7,7,527.0,6
60,80.0,10400,4,4,3,6,7,1997,256.0,3,3,1,932.0,4,1,1271,1369,2640,0.0,0.0,2,1,5,1,4,8,1,1,3,2.0,515.0,0,0,2009,256900,2,1,0,0,0,0,2,6,2,0.0,6
50,60.0,10134,4,4,1,5,6,1950,0.0,3,3,1,735.0,4,0,735,299,1034,0.0,0.0,1,0,2,1,3,5,1,0,0,1.0,240.0,0,0,2007,109000,0,1,0,0,0,0,2,6,2,0.0,6
90,64.0,7007,4,4,3,5,5,1979,0.0,3,3,0,0.0,3,1,1513,0,1513,0.0,0.0,2,0,4,2,3,8,1,0,0,2.0,400.0,0,0,2009,113722,0,0,0,1,0,0,2,0,0,0.0,6
20,78.0,11645,4,4,3,8,5,2006,76.0,4,3,4,1498.0,5,1,1498,0,1498,0.0,0.0,2,0,3,1,4,7,1,1,4,3.0,844.0,0,0,2009,237000,0,1,0,0,0,0,4,8,7,24.0,6
20,60.0,8250,4,4,2,5,7,1963,0.0,3,3,1,1053.0,4,1,1053,0,1053,1.0,0.0,1,0,3,1,4,6,1,0,0,2.0,692.0,0,0,2007,142100,0,1,0,0,0,0,2,6,6,288.0,6
20,69.05520046484602,11027,3,4,2,6,5,1954,28.0,3,3,1,1178.0,4,1,1293,0,1293,1.0,0.0,2,0,2,1,3,5,1,0,0,2.0,452.0,0,0,2006,149900,0,1,0,0,0,0,2,6,7,1007.0,6
20,95.0,12350,4,4,4,9,5,2008,450.0,5,3,3,2020.0,5,1,2020,0,2020,1.0,0.0,2,0,3,1,5,7,1,1,4,3.0,896.0,0,0,2009,404000,0,1,0,0,0,0,4,8,7,1232.0,6
60,69.05520046484602,18275,3,4,2,7,8,1998,0.0,3,3,4,1438.0,3,1,1900,548,2448,1.0,0.0,3,0,3,1,3,9,1,2,4,2.0,441.0,0,0,2006,277500,0,1,0,0,0,0,2,6,6,636.0,6
60,77.0,9206,4,4,3,6,5,1985,336.0,4,3,1,741.0,3,1,977,755,1732,0.0,0.0,2,1,3,1,4,7,1,1,3,2.0,476.0,0,0,2010,178000,0,1,0,0,0,0,2,7,2,0.0,6
120,48.0,6240,4,4,4,8,5,2006,176.0,4,3,1,1324.0,5,1,1324,0,1324,1.0,0.0,2,0,2,1,4,6,1,1,4,2.0,550.0,0,0,2009,254000,0,0,0,0,0,1,2,7,7,863.0,6
30,68.0,9656,4,4,1,2,2,1970,0.0,3,2,1,678.0,3,1,832,0,832,0.0,0.0,1,0,2,1,3,5,1,1,4,2.0,780.0,0,0,2010,12789,0,1,0,0,0,0,0,4,2,0.0,4
20,63.0,7875,4,4,3,7,5,1996,38.0,3,3,1,1237.0,4,1,1253,0,1253,0.0,0.0,2,0,3,1,3,6,1,1,3,2.0,402.0,0,0,2007,176000,0,1,0,0,0,0,2,8,2,0.0,6
60,111.0,16259,4,4,4,9,5,2006,370.0,3,3,3,1249.0,5,1,1249,1347,2596,0.0,0.0,3,1,4,1,4,9,1,0,0,3.0,840.0,0,0,2006,342643,0,1,0,0,0,0,4,9,2,0.0,6
20,69.05520046484602,6173,3,4,2,5,6,1967,75.0,3,3,1,876.0,3,1,902,0,902,0.0,0.0,1,0,3,1,3,6,1,0,0,1.0,288.0,0,0,2007,125500,0,1,0,0,0,0,2,6,7,599.0,6
20,75.0,12890,3,4,4,6,5,1989,128.0,3,3,1,1495.0,5,1,1495,0,1495,0.0,0.0,2,0,3,1,3,8,1,1,3,2.0,438.0,0,0,2008,150000,0,1,0,0,0,0,2,7,2,0.0,6
20,84.0,10440,4,4,3,8,5,2007,0.0,5,3,2,1574.0,5,1,1584,0,1584,0.0,0.0,2,0,2,1,5,6,1,1,4,2.0,594.0,0,0,2007,261329,0,1,0,0,0,0,4,7,2,0.0,6
20,63.0,7500,4,4,3,7,5,2005,120.0,3,3,1,1080.0,5,1,1080,0,1080,1.0,0.0,1,0,3,1,4,6,1,0,0,0.0,0.0,0,0,2008,141000,0,1,0,0,0,0,4,7,7,680.0,0
20,75.0,9532,4,4,2,4,6,1953,0.0,3,3,1,1105.0,4,1,1647,0,1647,1.0,0.0,1,0,3,1,3,6,0,1,2,1.0,280.0,368,3,2007,153000,0,1,0,0,0,0,4,6,7,949.0,6
120,53.0,3922,4,4,3,7,5,2007,72.0,4,3,3,1258.0,5,1,1258,0,1258,0.0,0.0,2,0,2,1,4,6,1,1,4,3.0,648.0,0,0,2007,172500,0,0,0,0,0,1,2,8,2,0.0,6
70,60.0,8730,4,4,1,6,7,2003,0.0,3,3,1,698.0,5,0,698,698,1396,0.0,0.0,1,0,3,1,3,7,1,0,0,1.0,384.0,0,0,2007,153575,1,1,0,0,0,0,2,6,2,0.0,6
30,60.0,6060,4,4,1,5,9,2007,0.0,4,3,1,837.0,5,1,1001,0,1001,0.0,0.0,1,0,2,1,4,5,1,0,0,1.0,216.0,0,0,2007,124900,0,1,0,0,0,0,2,6,6,737.0,4
20,107.0,14450,4,4,4,9,5,2007,315.0,5,3,4,2121.0,5,1,2121,0,2121,0.0,0.0,2,1,3,1,5,8,1,1,5,3.0,732.0,0,0,2007,415298,0,1,0,0,0,0,4,8,2,0.0,6
50,60.0,5400,4,4,1,6,6,1950,0.0,2,3,1,972.0,5,1,1044,0,1480,0.0,0.0,1,0,3,1,3,6,1,0,0,1.0,207.0,0,0,2009,119000,0,1,0,0,0,0,2,6,2,0.0,5
20,85.0,10000,4,4,3,8,5,2006,410.0,4,3,3,1588.0,5,1,1588,0,1588,0.0,0.0,2,0,3,1,4,7,1,1,4,3.0,825.0,0,0,2007,227000,0,1,0,0,0,0,4,8,2,0.0,6
20,72.0,10007,3,4,2,5,7,2006,54.0,4,3,1,1053.0,5,1,1053,0,1053,1.0,0.0,1,1,3,1,4,5,1,0,0,1.0,312.0,0,0,2008,145500,0,1,0,0,0,0,2,6,6,806.0,6
30,52.0,7830,4,4,1,3,5,1950,0.0,3,3,1,492.0,3,1,492,0,492,1.0,0.0,1,0,1,1,3,3,1,0,0,1.0,200.0,0,0,2006,61500,0,1,0,0,0,0,0,5,3,416.0,5
20,90.0,11727,4,4,2,7,6,1969,434.0,3,4,2,1851.0,4,1,1851,0,1851,0.0,0.0,2,0,3,1,3,8,1,1,3,2.0,506.0,0,0,2006,192100,0,1,0,0,0,0,2,6,2,0.0,6
190,60.0,10320,4,4,1,6,7,1965,0.0,3,4,1,698.0,5,0,754,649,1403,1.0,0.0,1,1,3,1,3,7,1,0,0,1.0,308.0,0,0,2009,116000,0,0,1,0,0,0,2,6,8,538.0,6
80,65.0,10482,4,4,2,6,8,1958,63.0,3,4,3,588.0,5,1,1138,0,1138,0.0,1.0,1,0,3,1,3,6,1,0,0,1.0,264.0,0,0,2007,145000,0,1,0,0,0,0,4,6,7,507.0,6
20,110.0,15274,3,4,4,9,5,2003,724.0,4,3,1,2452.0,5,1,2452,0,2452,2.0,0.0,2,0,3,1,5,10,1,1,4,3.0,886.0,0,0,2009,445000,0,1,0,0,0,0,4,8,7,1972.0,6
20,61.0,8800,3,4,3,5,7,2008,0.0,3,3,2,1040.0,3,1,1040,0,1040,0.0,0.0,2,0,3,1,4,5,1,0,0,2.0,484.0,0,0,2009,150500,0,1,0,0,0,0,2,7,5,676.0,6
60,75.0,10000,3,4,3,6,5,1994,0.0,3,3,1,763.0,4,1,763,892,1655,0.0,0.0,2,1,3,1,3,7,1,1,3,2.0,440.0,0,0,2010,175900,0,1,0,0,0,0,2,7,2,0.0,6
20,78.0,10140,4,4,3,6,6,1974,196.0,3,3,1,1116.0,5,1,1116,0,1116,1.0,0.0,2,0,3,1,3,6,1,1,3,2.0,528.0,0,0,2009,167900,0,1,0,0,0,0,2,6,6,888.0,6
60,58.0,14054,3,4,3,7,5,2006,0.0,4,3,3,879.0,5,1,879,984,1863,0.0,0.0,2,1,4,1,4,9,1,1,4,3.0,660.0,0,0,2006,219210,0,1,0,0,0,0,4,7,2,0.0,6
60,70.0,11218,4,4,3,6,5,1992,0.0,4,3,1,1055.0,5,1,1055,790,1845,0.0,0.0,2,1,3,1,4,8,1,1,3,2.0,462.0,0,0,2010,189000,0,1,0,0,0,0,2,7,2,0.0,6
20,74.0,8856,4,4,2,5,4,1957,143.0,3,3,1,1176.0,3,1,1176,0,1176,1.0,0.0,1,0,3,1,3,6,1,2,4,1.0,292.0,0,0,2008,136500,0,1,0,0,0,0,2,6,7,673.0,6
20,65.0,7800,4,4,2,5,7,2008,47.0,3,3,2,864.0,5,1,892,0,892,1.0,0.0,1,0,3,1,4,5,1,0,0,1.0,416.0,0,0,2010,137900,0,1,0,0,0,0,2,6,7,714.0,6
30,60.0,7200,4,4,1,5,4,2006,0.0,3,3,1,1022.0,3,1,1022,0,1022,1.0,0.0,1,0,2,1,3,4,0,0,0,1.0,280.0,0,0,2009,85000,0,1,0,0,0,0,2,6,8,712.0,6
20,89.0,10680,4,4,2,5,3,1951,44.0,3,3,1,2136.0,3,0,2136,0,2136,0.0,0.0,2,0,4,1,3,7,0,0,0,2.0,528.0,0,0,2006,137900,0,1,0,0,0,0,2,5,3,756.0,6
60,59.0,9535,3,4,3,6,5,1998,0.0,3,3,4,926.0,5,1,926,678,1604,0.0,0.0,2,1,3,1,3,7,1,0,0,2.0,472.0,0,0,2008,195500,0,1,0,0,0,0,4,7,7,851.0,6
70,66.0,6858,4,4,2,6,4,1950,0.0,3,3,1,806.0,3,0,841,806,1647,1.0,0.0,1,1,4,1,2,6,1,0,0,1.0,216.0,0,0,2010,128000,0,1,0,0,0,0,2,7,2,0.0,6
20,75.0,8100,4,4,2,5,8,2007,0.0,3,4,1,864.0,5,1,864,0,864,1.0,0.0,1,0,3,1,4,5,1,1,3,1.0,420.0,0,0,2008,135000,0,1,0,0,0,0,2,6,6,764.0,6
20,69.05520046484602,9216,3,4,3,5,6,1975,176.0,3,3,3,1076.0,3,1,1076,0,1076,0.0,0.0,1,1,3,1,3,5,1,1,2,2.0,576.0,0,0,2008,143195,0,1,0,0,0,0,2,6,6,294.0,6
40,50.0,9100,4,4,1,5,6,1960,0.0,3,3,1,742.0,3,0,779,0,935,0.0,0.0,1,0,2,1,3,4,1,0,0,1.0,308.0,0,0,2008,79500,1,1,0,0,0,0,4,6,2,0.0,6
60,67.0,12774,4,4,3,7,5,2004,95.0,4,3,3,835.0,5,1,835,828,1663,0.0,0.0,2,1,3,1,4,8,1,0,0,2.0,478.0,0,0,2008,192500,0,1,0,0,0,0,4,7,2,0.0,6
50,50.0,6000,4,4,1,5,7,1970,0.0,3,5,1,768.0,3,0,768,560,1328,0.0,0.0,1,1,3,1,3,6,1,0,0,1.0,308.0,0,0,2009,129500,0,1,0,0,0,0,2,6,5,384.0,6
60,69.05520046484602,10364,3,4,3,6,5,1996,0.0,3,3,1,806.0,4,1,806,766,1572,0.0,0.0,2,1,3,1,3,7,1,1,3,2.0,373.0,0,0,2007,168000,0,1,0,0,0,0,2,7,2,0.0,6
50,50.0,6000,4,4,1,6,5,1950,0.0,3,3,1,739.0,5,1,874,468,1342,0.0,0.0,2,0,2,2,3,7,1,1,4,1.0,240.0,0,0,2008,105000,0,1,0,0,0,0,2,6,3,264.0,6
20,69.05520046484602,10530,3,4,2,6,5,1971,0.0,3,3,1,981.0,3,1,981,0,981,1.0,0.0,1,1,3,1,3,5,1,0,0,2.0,576.0,0,0,2007,143250,0,1,0,0,0,0,2,6,7,317.0,6
20,75.0,9525,4,4,3,5,6,2006,0.0,3,3,1,1099.0,5,1,1099,0,1099,0.0,0.0,1,1,3,1,4,6,1,0,0,1.0,352.0,0,0,2008,144000,0,1,0,0,0,0,4,7,2,0.0,6
60,69.05520046484602,8880,3,4,3,7,5,2002,0.0,4,3,1,948.0,5,1,1222,888,2110,1.0,0.0,2,1,3,1,4,8,1,2,2,2.0,463.0,0,0,2010,205000,0,1,0,0,0,0,4,7,7,695.0,6
85,82.0,8410,3,4,2,6,6,1974,0.0,3,3,3,970.0,3,1,1026,0,1026,1.0,0.0,1,0,2,1,3,5,1,1,1,2.0,528.0,0,0,2007,143000,0,1,0,0,0,0,2,7,6,924.0,6
120,42.0,4385,3,4,3,9,5,2001,0.0,4,3,3,1419.0,5,1,1419,0,1419,1.0,0.0,1,1,2,1,5,5,1,1,3,2.0,588.0,0,0,2008,290000,0,0,0,0,0,1,4,8,7,964.0,6
20,82.0,12464,2,4,3,5,5,1996,0.0,3,4,1,1040.0,4,1,1040,0,1040,1.0,0.0,1,0,3,1,4,6,1,0,0,2.0,576.0,0,0,2009,152000,0,1,0,0,0,0,4,7,7,732.0,6
120,43.0,5005,3,4,4,8,5,1992,0.0,4,3,1,1280.0,5,1,1280,0,1280,0.0,0.0,2,0,2,1,4,5,1,0,0,2.0,506.0,0,0,2010,191500,0,0,0,0,0,1,2,7,6,263.0,6
60,76.0,9591,4,4,4,8,5,2005,344.0,4,3,3,1143.0,5,1,1143,1330,2473,0.0,0.0,2,1,4,1,4,9,1,1,4,3.0,852.0,0,0,2007,317000,0,1,0,0,0,0,4,8,2,0.0,6
50,70.0,6960,4,4,2,7,8,1998,0.0,3,3,1,680.0,5,0,798,504,1302,0.0,0.0,1,1,2,1,4,6,1,2,4,1.0,224.0,0,0,2007,165250,0,1,0,0,0,0,2,6,6,258.0,6
20,75.0,9825,4,4,2,5,5,1966,0.0,3,3,1,1092.0,3,1,1092,0,1092,0.0,0.0,1,0,3,1,3,6,1,0,0,1.0,264.0,0,0,2008,123000,0,1,0,0,0,0,2,6,4,609.0,6
20,88.0,14175,4,4,2,6,8,1956,0.0,3,3,4,988.0,3,0,1188,0,1188,1.0,0.0,1,0,1,1,3,4,1,1,3,2.0,621.0,0,0,2008,185000,2,1,0,0,0,0,2,7,7,776.0,6
20,74.0,7400,4,4,2,7,6,1962,0.0,3,3,1,1045.0,4,1,1045,0,1045,1.0,0.0,1,0,3,1,3,6,1,0,0,2.0,528.0,0,0,2006,120000,0,1,0,0,0,0,2,6,3,809.0,6
20,88.0,10738,3,4,3,6,7,1966,0.0,3,3,1,1093.0,4,1,1093,0,1093,1.0,0.0,2,0,3,1,3,6,1,1,2,2.0,484.0,0,0,2007,158500,0,1,0,0,0,0,2,6,6,792.0,6
60,65.0,8366,3,4,3,6,5,2004,0.0,4,3,1,798.0,5,1,798,842,1640,0.0,0.0,2,1,3,1,4,6,1,0,0,2.0,520.0,0,0,2008,173000,0,1,0,0,0,0,4,7,2,0.0,6
90,70.0,9842,4,4,2,4,5,1962,0.0,3,3,0,0.0,3,1,1224,0,1224,0.0,0.0,2,0,2,2,3,6,1,0,0,2.0,462.0,0,0,2007,101800,0,0,0,1,0,0,2,0,0,0.0,6
